id,bedrooms,bathrooms,Area,floors,condition,year built,location,Garage,price
1550000463,4,3.5,3080,2,3,2008,premium,,"6,37,000"
1823049144,3,1,1000,1,3,1955,premium,,"2,25,000"
7012200215,3,3.25,2260,2,3,2003,low,,"7,95,000"
5149300100,4,2.25,2270,1,3,1976,low,,"3,04,999"
7335400215,1,0.75,760,1,4,1915,low,,"95,000"
7227501450,4,1.75,1420,1,5,1942,premium,,"2,40,000"
8146300025,4,2.5,2500,1,4,1958,low,,"7,72,000"
3530540090,2,1.5,1450,1,4,1983,low,,"2,45,000"
9284802215,5,3,2500,1,3,1999,premium,,"4,30,000"
1250202430,3,1.5,2210,1.5,5,1916,premium,,"7,99,000"
1241900028,5,2.75,3020,2,3,2007,medium,,"8,80,000"
8691400600,4,2.5,3290,2,3,2004,medium,,"7,50,000"
1118000301,4,4,5780,2,3,2008,medium,,"28,90,000"
3905081500,3,2.5,1820,2,3,1993,low,,"5,32,000"
5611000090,4,2.75,2500,1,4,1978,premium,,"5,25,000"
2013800705,2,1,1210,1,4,1952,premium,,"2,39,000"
9276200850,2,1.5,1090,1,3,1951,medium,,"4,60,000"
2785000110,4,2.25,1330,1.5,3,1962,medium,,"5,40,000"
2919702655,2,1,890,1,3,1923,premium,,"4,75,000"
3942900115,3,1.75,1360,1,3,1968,premium,,"4,45,000"
5452301810,5,3.75,4220,2,5,1991,medium,,"15,75,000"
5104511730,4,2.5,3780,2,3,2004,medium,,"5,49,950"
3923400123,4,2,2610,1.5,4,1940,premium,,"2,94,950"
2249500367,3,2.5,1980,3,3,1993,medium,,"7,36,000"
2916600110,3,1.75,1290,1,4,1980,premium,,"2,14,946"
3629921140,5,3.25,3620,2,3,2003,medium,,"8,56,000"
8682250090,2,2.5,2680,1,3,2004,medium,,"7,75,000"
6929602605,3,1.75,1200,1,3,1959,low,,"2,05,000"
8550001515,2,2.75,1992,1.5,5,1903,low,,"4,29,592"
1775800740,4,1.75,1640,1,4,1977,low,,"4,14,250"
1773101340,4,2.75,1920,1,4,1906,medium,,"3,99,950"
5561710110,3,2.25,1840,1,5,1979,premium,,"3,19,990"
1115800110,3,1.5,1310,1,4,1970,low,,"5,24,000"
2131701240,2,1,1050,1.5,4,1913,low,,"3,49,950"
8827901450,4,2.5,2570,1.5,4,1927,premium,,"8,89,000"
4302200336,3,1,930,1.5,5,1919,medium,,"3,00,000"
7550800916,1,1,730,1,3,1911,low,,"3,95,000"
534000112,2,2.5,1270,3,3,2008,low,,"3,48,000"
3885801450,2,1,1150,1,4,1921,medium,,"8,30,000"
522059013,2,1,820,1,4,1965,premium,,"1,73,000"
3342700405,4,1.75,3000,1,3,1950,premium,,"5,85,000"
9276201140,3,2,2220,1,4,1966,premium,,"5,76,750"
7972601280,5,3.25,2500,1,3,1962,low,,"4,95,000"
2734100734,3,3.5,1540,2,3,2007,premium,,"2,16,650"
4022900077,4,2.75,2750,1,3,1978,premium,,"6,15,000"
1777600490,4,2.5,3130,1,4,1978,medium,,"6,75,000"
2193310300,3,2,1430,1,4,1983,low,,"5,10,000"
2322069168,3,2.5,2680,2,3,1995,premium,,"6,30,000"
7885800900,4,2.5,3010,2,3,2003,medium,,"3,59,950"
1545800090,3,1.5,1530,1.5,3,1986,medium,,"2,65,000"
7131300025,3,1,1240,1,4,1916,low,,"2,10,000"
3221079055,3,2.5,2260,1,4,1998,low,,"3,67,000"
9184700535,4,2.25,2820,1.5,4,1926,medium,,"10,75,000"
1877500090,3,2.5,3560,1,4,1948,medium,,"7,56,000"
723049476,3,2.25,1630,1,3,1960,premium,,"2,03,000"
8556800100,4,2.5,2880,2,3,2002,low,,"5,35,000"
9830200475,3,3.25,2200,2,4,1947,medium,,"5,25,000"
2525000690,3,1.75,1620,1,3,1981,low,,"3,47,500"
1891100090,3,1.75,1480,2.5,3,2005,medium,,"6,20,000"
3447000100,4,2.5,2250,2,3,1996,low,,"6,45,000"
1118001295,4,3,3540,2,3,1940,medium,,"22,00,000"
7968460110,3,2,1790,1,4,1990,medium,,"2,80,000"
5101406489,3,2,1400,1,4,1924,medium,,"4,32,000"
9275702350,3,1.5,2390,2,3,1929,premium,,"7,90,000"
7752000090,4,1.75,2400,1,5,1957,low,,"6,35,000"
293000165,3,1.5,2050,1,3,1958,premium,,"4,42,000"
7852100110,4,3,2640,2,3,2001,medium,,"4,90,000"
1311000600,5,1.75,2320,1,5,1962,premium,,"2,50,000"
1732800820,4,2.5,2440,2.5,4,1902,premium,,"13,25,000"
7893203565,3,1,1260,1,3,1954,medium,,"1,20,000"
2524049166,5,4.75,6240,1,3,2003,medium,,"29,50,000"
9406550100,4,2.5,1930,2,3,1993,medium,,"3,25,000"
3327000090,4,1.75,1200,1,3,1968,medium,,"2,10,000"
1220000100,1,1,970,1,4,1920,premium,,"2,15,000"
1066600025,3,1.75,1810,1,5,1968,premium,,"3,87,000"
3626039228,3,1,1380,1.5,4,1925,low,,"4,08,000"
7635801032,3,1,1470,1,4,1953,medium,,"4,10,000"
4364700600,3,1,1010,1,3,1925,premium,,"2,16,000"
4364700600,3,1,1010,1,3,1925,premium,,"3,90,000"
7774200236,3,1.5,1340,1,2,1950,low,,"3,57,000"
8025700590,3,1,970,1,4,1970,medium,,"2,15,000"
7129302095,3,1,1122,1.5,3,1900,low,,"2,65,000"
2997800076,3,2.75,1670,3,3,2014,medium,,"5,89,950"
7740100015,3,1.75,2840,1,3,1950,low,,"4,40,000"
5279100625,2,1,770,1,4,1914,medium,,"2,48,000"
1126059144,3,2.25,2040,2,3,1977,premium,,"7,30,000"
5409800110,4,2.5,3052,2,3,2004,premium,,"4,25,000"
7963900100,3,2.5,2620,2,4,1977,medium,,"6,80,000"
9264910100,5,2.25,3120,2,3,1980,medium,,"3,41,500"
8819900449,2,1,1100,1,3,1950,low,,"3,95,000"
1525059160,4,2.75,3410,1.5,4,1962,medium,,"12,25,000"
7526800100,5,2.75,2510,1,4,1975,low,,"6,95,500"
6385100100,3,1.75,1680,1,3,1977,low,,"3,08,000"
2085200261,3,2,1960,1,4,1977,premium,,"4,22,500"
3522900061,2,1,1040,1,4,1915,medium,,"4,18,000"
2570500090,5,1.5,1750,1.5,4,1961,premium,,"3,85,000"
5482700100,3,3.25,2170,1.5,5,1928,low,,"8,76,650"
567000268,3,2.5,1639,2,3,2003,medium,,"4,50,000"
3649100315,4,2.25,2100,1,4,1973,premium,,"4,18,800"
6821102352,2,1,880,2,4,1945,medium,,"3,30,000"
6072300110,3,1.75,1940,1,4,1963,medium,,"5,50,000"
3223049131,4,2.5,2490,1,3,1990,premium,,"2,70,000"
1068000110,3,2.25,2060,2,3,1940,low,,"9,78,500"
2600020100,4,2.5,2720,2,3,1981,low,,"9,75,000"
5422500110,3,2.25,2180,1,3,1973,low,,"4,55,000"
4055700378,4,3.25,3600,2,3,1991,medium,,"14,15,000"
795000820,2,1,840,1,5,1951,premium,,"2,20,000"
925059113,3,2,2370,2,4,1970,low,,"4,90,000"
3275000090,4,2.25,2270,2,3,1978,premium,,"4,20,000"
8946700100,4,2.5,2720,2,3,2003,premium,,"4,08,500"
809002485,3,1.5,1140,1.5,3,1915,medium,,"7,16,000"
5332200405,4,2.5,2460,2,5,1938,medium,,"9,65,000"
1775950100,3,1.5,1240,1,3,1968,low,,"3,57,823"
9808700762,5,4.5,10040,2,3,1940,medium,,"70,62,500"
1133000542,3,2.25,1670,1,3,1977,medium,,"4,25,000"
7905200315,4,1.75,2220,1,4,1953,low,,"7,11,777"
3949600090,3,1,980,1,4,1966,premium,,"3,35,000"
9274201730,4,1.5,1890,1.5,3,1919,low,,"8,25,000"
7883604065,2,1,1100,1.5,4,1900,medium,,"2,10,000"
1158700100,2,1.75,2770,2,3,1983,premium,,"5,75,000"
7237500110,4,2.75,4250,2,3,2003,premium,,"12,08,000"
8682280490,2,2,1370,1,3,2005,premium,,"4,31,500"
224059111,3,1.5,1480,1,3,1959,low,,"4,75,000"
4141800215,4,3.75,3770,2.5,5,1916,medium,,"14,95,000"
1822069097,6,3,2870,2,3,1960,low,,"5,40,000"
1668500100,3,2.5,3820,2,4,1987,medium,,"7,75,000"
1254200615,3,2.5,1530,1,3,1997,medium,,"6,35,000"
7135520300,3,2.75,4120,1,3,1999,premium,,"13,00,000"
1755700090,3,2.25,1590,1,4,1976,premium,,"4,05,000"
2414600195,3,1,1520,1,3,1951,medium,,"2,10,000"
3592500985,4,2.5,2350,2,3,1923,medium,,"8,80,000"
1003600056,4,2,1370,1.5,3,1955,low,,"2,39,000"
9285800755,3,2.5,1540,1,3,1944,low,,"5,15,000"
1269200229,3,3.25,3786,1,3,1978,medium,,"13,79,900"
304100090,4,2.25,1500,2,3,1999,premium,,"2,15,000"
7227800110,6,2,1750,1,4,1943,premium,,"3,15,000"
7507500015,3,1.5,1800,1,3,1957,premium,,"4,42,500"
621069146,2,1.75,1180,1,3,1941,medium,,"3,11,000"
263000164,2,1,830,1,4,1925,medium,,"4,25,000"
263000291,3,1.75,1540,1,4,1919,premium,,"4,33,500"
1566100625,3,2.25,1610,2,3,1978,premium,,"4,50,000"
8861500015,3,2.25,1990,2,4,1987,medium,,"6,75,000"
8961990090,3,2.5,2070,2,3,1999,medium,,"5,35,000"
3584900090,3,1.75,1760,1,4,1967,medium,,"5,77,000"
8902000407,3,1.75,1740,1,4,1939,medium,,"4,80,000"
3026059014,3,1.5,1950,1,4,1914,low,,"4,00,000"
7304300906,3,1,1280,1.5,4,1947,premium,,"3,04,000"
8155820110,3,1.75,1460,1,3,1990,medium,,"3,55,000"
722069232,4,3.25,3770,2,3,1992,medium,,"9,98,000"
1825069031,4,1.75,2410,2,4,1936,premium,,"5,50,000"
1825069031,4,1.75,2410,2,4,1936,premium,,"5,50,000"
3348401584,3,1.75,1400,2,3,1948,medium,,"2,10,000"
8029500100,3,2.5,2100,2,3,1990,medium,,"3,17,000"
7964410100,4,3.5,5360,1,3,1971,low,,"7,00,000"
1457500026,3,1,1000,1,3,1969,premium,,"2,65,000"
7215730590,4,3.5,3150,2,3,2001,medium,,"7,00,000"
7525530100,5,3.5,4180,2,3,1990,premium,,"10,20,000"
1925059194,4,2.25,2840,1,3,1972,premium,,"11,45,000"
5561401110,4,2.5,2110,1,4,1985,low,,"4,60,000"
7173700524,2,1.5,1660,1,3,1950,medium,,"4,10,000"
9828202215,4,3,2160,1,5,1921,medium,,"6,65,000"
4113800300,4,2.5,2420,2,3,1994,premium,,"6,00,000"
6145600855,4,1.75,1920,1,3,1967,premium,,"5,02,000"
2130702350,4,2.5,2310,2,3,1978,premium,,"3,64,950"
8815400735,3,2.25,2330,1.5,5,1927,premium,,"6,80,000"
5152600090,5,2.5,2340,1,2,1967,premium,,"2,35,500"
7852090750,4,2.5,2590,2,3,2001,medium,,"5,76,000"
2488200459,2,3,1410,2,3,2006,low,,"4,05,000"
8035600590,3,2.75,2850,1,4,1989,premium,,"3,35,000"
4438000165,2,1,730,1,3,1953,low,,"1,22,000"
6744700423,3,1.75,1470,1,4,1939,premium,,"4,32,000"
2473002100,4,2.25,2330,1,4,1974,medium,,"3,75,000"
4399200245,4,2.25,2460,1,4,1959,premium,,"2,76,000"
1326059085,3,2.25,2080,1.5,3,1977,low,,"4,50,000"
6324000090,2,1,990,1,1,1910,medium,,"2,10,000"
9542830600,3,2.5,1450,2,3,2011,premium,,"2,79,000"
2767604580,3,1.75,1340,2,5,1900,premium,,"6,35,000"
662310900,3,2.5,2730,2,3,1998,low,,"3,50,000"
1432600100,3,1,1140,1,4,1958,low,,"2,18,000"
8928100025,4,1.5,1950,1.5,3,1944,medium,,"7,50,000"
1221039058,4,1.75,2000,1,4,1958,premium,,"3,10,597"
3840700600,3,1,900,1,4,1923,premium,,"3,55,000"
8691410100,5,2.75,3390,2,3,2004,low,,"7,35,000"
7883607645,1,1,720,1,3,1940,medium,,"1,55,000"
9435300051,3,1,940,1,3,1965,premium,,"3,54,000"
6179900090,3,1.75,1770,1,4,1982,medium,,"4,15,000"
6840700165,1,1,590,1,4,1926,medium,,"2,02,000"
2768301217,3,2.5,1980,2,3,1996,medium,,"5,80,000"
629000615,4,3.25,3070,2,3,1962,medium,,"14,95,000"
7202360600,4,2.5,3500,2,3,2004,premium,,"7,90,000"
7852020590,3,2.5,2100,2,3,1999,premium,,"4,99,900"
2023039160,4,2.25,2620,1,3,1952,premium,,"5,25,000"
2597520090,4,2.5,2810,2,3,1989,medium,,"8,10,000"
8631600025,4,1.5,2290,1,4,1947,low,,"4,25,000"
8100000110,3,1.75,1350,1,3,1993,medium,,"2,41,250"
5151800015,4,2.5,2770,1,4,1961,low,,"3,18,700"
9521101055,4,1.75,2530,1.5,5,1917,premium,,"7,20,000"
2475901105,3,1,1280,1.5,4,1941,premium,,"2,91,000"
1726069202,3,1.75,1060,1,3,1983,medium,,"4,20,000"
3530450100,2,1.75,1000,1,4,1975,low,,"2,10,000"
8941800100,3,3.25,3870,2,3,1991,low,,"6,45,000"
809002215,5,2,3370,1.5,4,1907,premium,,"7,62,000"
6209000165,4,1.75,2290,1,3,1936,low,,"2,47,500"
4178500100,3,2.25,1670,2,4,1990,low,,"2,82,500"
1523069086,3,1.75,1460,1,4,1961,premium,,"3,95,000"
6121000090,3,1.75,1770,1,3,1960,low,,"2,95,000"
3342100785,2,1,820,1,4,1954,medium,,"2,35,000"
6012500100,3,1.75,1900,1,3,1948,medium,,"7,70,000"
8682291720,2,2,1870,1,3,2006,premium,,"5,59,950"
5041300100,4,2,1840,1,4,1942,low,,"6,39,000"
2473101140,3,1,1590,1,4,1967,low,,"3,14,950"
8121100600,3,1,1640,1,4,1946,low,,"5,25,000"
724069059,3,2.25,3000,1.5,3,2001,premium,,"24,00,000"
2755200110,3,1.75,2160,1,4,1960,low,,"8,20,000"
6169901130,3,3,2490,2,4,1911,medium,,"13,85,000"
6385000025,3,2,1290,1,5,1950,premium,,"5,21,450"
509000090,3,2.5,3190,2,3,1988,medium,,"7,60,750"
622059031,4,1,1540,1.5,4,1923,premium,,"7,59,600"
5358300100,3,2,2140,1,4,1966,premium,,"3,46,150"
4459800100,2,1,980,1,3,1926,premium,,"3,90,000"
2473371780,5,2.25,2450,2,3,1973,medium,,"3,59,950"
9393700110,3,2,1360,1.5,4,1924,premium,,"4,30,000"
8691360490,4,3.5,4610,2,3,2000,medium,,"9,60,000"
9175600025,7,6.75,7480,2,3,1953,medium,,"8,00,000"
7605800090,3,2.5,2860,2,3,1999,medium,,"10,10,000"
7334500090,3,2,1810,1,3,1970,premium,,"2,90,000"
8964800930,4,2,2240,1,5,1948,low,,"13,50,000"
2260800110,3,3.25,3610,2,3,2003,low,,"7,77,000"
7550800945,2,1,1450,1.5,4,1921,low,,"5,26,000"
1972205338,3,3.5,1450,2,3,2007,low,,"5,50,000"
2946000590,3,1.5,1820,1,4,1958,medium,,"2,76,000"
5700003585,5,3.25,5620,2,4,1916,premium,,"25,00,000"
7129302235,3,1.75,2080,1,3,1950,medium,,"3,25,000"
3278602490,3,2.5,1780,3,3,2007,low,,"3,65,000"
685000115,8,6,4340,2,3,1967,premium,,"21,50,000"
3423600025,4,3.25,2860,2,3,1925,low,,"8,25,050"
7173700518,3,1.5,2540,1,3,1959,medium,,"6,90,000"
3277801450,4,1,1140,1.5,3,1958,medium,,"3,90,000"
1862400518,3,2,1320,3,3,1995,premium,,"3,85,000"
8078350090,3,2.5,2040,2,3,1987,premium,,"6,19,000"
1423089118,4,2.25,1790,1,3,1983,low,,"4,94,000"
7980900011,3,2,1910,1,3,1955,low,,"4,12,450"
5309100750,3,1.75,1460,2,3,1928,low,,"5,80,000"
322059097,3,1.5,1420,1,5,1957,low,,"2,69,900"
9834200165,4,1.5,1790,1.5,5,1928,low,,"7,04,300"
2420069201,3,2,1390,2,3,2005,premium,,"2,67,000"
4167300300,4,1.75,1880,1,3,1976,medium,,"3,10,000"
1105000745,3,1.5,1570,2,3,1908,premium,,"2,27,064"
8927600100,3,2.5,2690,2,5,1943,low,,"9,25,000"
8078490090,3,1.75,1670,1,3,1992,low,,"2,45,000"
1736100090,3,1,1040,1,3,1969,medium,,"3,39,888"
3876200100,4,2,1560,1,4,1968,low,,"4,39,000"
6844702290,2,1,1470,1,2,1940,low,,"4,00,000"
4022906430,3,2.25,2070,1.5,3,1955,premium,,"5,60,000"
5040800015,2,1,1370,1,3,1941,medium,,"7,03,011"
9297301055,2,1,1120,1,3,1926,medium,,"3,63,000"
318500300,4,2.75,2640,2,3,2001,low,,"6,50,000"
1839910300,3,1,1030,1,4,1972,medium,,"2,99,950"
1446400785,3,1,1120,1,3,1942,premium,,"2,28,950"
4036800015,4,1.75,1730,1,3,1956,premium,,"4,65,000"
8965500900,3,2.5,2090,2,3,1983,medium,,"7,25,000"
3751603173,3,1,920,1,4,1977,low,,"2,12,500"
3423059140,4,2.25,2970,2,3,1983,medium,,"5,26,000"
114101055,3,2.5,1720,2,3,1993,medium,,"3,83,000"
2475200590,3,1.75,1460,1,3,1988,medium,,"2,44,000"
3856905010,3,1.5,1540,1.5,5,1930,low,,"5,65,000"
7226500100,8,3,2850,1,3,1959,premium,,"3,73,000"
3580900090,3,2,1310,1,3,1962,low,,"3,00,000"
9558000100,5,2.5,2430,2,3,2001,medium,,"4,05,000"
1872900076,3,1.5,1700,1,4,1954,premium,,"9,79,000"
1221059112,4,1.75,2160,2,4,1978,premium,,"3,24,888"
2877102495,3,1.5,860,1,3,1929,medium,,"4,45,000"
4400200057,3,3.5,2050,2,3,2006,medium,,"7,61,000"
1049010300,4,2,1650,1,3,1972,premium,,"4,35,000"
6802210090,3,2.25,1570,1,3,1991,premium,,"2,52,000"
726049232,3,1.75,1660,1.5,3,1957,medium,,"3,50,000"
3262300940,3,1,1220,1,4,1955,low,,"8,75,000"
3262300940,3,1,1220,1,4,1955,premium,,"9,40,000"
1214700090,3,2,1780,1,3,1964,medium,,"2,80,000"
8564950300,3,2.5,2180,2,3,2004,medium,,"4,50,000"
3321069006,3,2.5,3520,2.5,3,2004,premium,,"9,05,000"
3751601501,3,2.5,2220,2,3,1998,premium,,"3,82,450"
1156000100,3,2,1610,1,4,1967,medium,,"2,46,700"
3972900735,3,1.5,1070,1,3,1956,premium,,"2,20,000"
6888900115,3,1,1060,1,2,1913,medium,,"5,55,750"
3031200165,3,1.5,1160,1,3,1962,premium,,"2,62,500"
5683000033,2,1,910,1,3,1949,low,,"5,15,000"
7230000265,3,2.5,2970,2,3,1998,premium,,"4,99,500"
985001015,1,1,790,1,3,1942,medium,,"1,35,000"
2815600215,2,2,1540,2,3,1948,premium,,"4,62,500"
3585900090,4,2.5,3130,1,3,1956,low,,"9,37,500"
5101407370,3,1.5,1470,1,3,1941,premium,,"4,58,000"
871001105,4,2.75,3160,1.5,3,1933,low,,"8,45,000"
424069233,3,2.25,2675,2,3,1984,premium,,"6,60,000"
3830630090,3,2,1340,1,4,1987,premium,,"2,65,000"
1997200215,9,4.5,3830,2.5,3,1938,medium,,"5,99,999"
1898310110,3,2.5,1800,2,3,1987,medium,,"2,80,000"
3407700047,3,3.25,2990,2,4,1974,low,,"10,55,000"
9542100165,4,3,3720,1,4,1960,premium,,"8,75,000"
7140800100,3,1,920,1,4,1961,medium,,"1,25,000"
7202340930,4,3,3280,2,3,2005,premium,,"6,34,800"
9262800057,4,1,1440,1,2,1964,medium,,"2,69,950"
1159100100,3,2.25,1940,1,4,1981,low,,"3,59,950"
7230900100,3,1.75,1590,1,4,1979,premium,,"4,17,000"
8682301910,2,2,1340,1,3,2007,low,,"3,89,000"
7701450110,4,2.5,3770,2,3,1997,low,,"10,38,000"
1725059209,6,2.5,2680,1,5,1967,medium,,"6,98,000"
4025300195,4,2.5,2820,2,3,2008,medium,,"6,85,000"
985000900,3,1.75,1520,1,3,1932,premium,,"1,98,500"
7140700850,4,2.5,2560,2,3,2012,premium,,"3,50,000"
522079067,3,2.5,3310,1,3,1919,premium,,"6,49,950"
1387300940,3,1.5,1540,1,3,1968,premium,,"4,41,000"
8562700090,3,1.75,1430,1,4,1964,low,,"4,62,600"
2122059236,4,2.5,2506,2,3,2006,low,,"3,65,070"
514500090,4,2,2250,1,5,1956,low,,"5,50,000"
5680001095,5,1.75,2740,1,4,1945,medium,,"4,70,000"
2475900855,3,1.75,1540,1,3,1977,medium,,"3,40,000"
8669400100,4,2.75,4190,1,4,1965,premium,,"9,10,000"
3824100051,4,1.75,1690,1,3,1979,low,,"4,05,000"
952004875,4,2.25,1990,1.5,4,1932,premium,,"6,61,000"
9522350090,4,2.5,2410,2,3,1993,medium,,"6,35,000"
1787600252,2,1,1150,1,3,1948,medium,,"2,82,000"
7148000315,4,1.75,1720,2,3,1956,premium,,"2,35,000"
2180001080,3,2,1260,2,4,1981,premium,,"2,77,500"
1328330590,5,2.5,2020,1,4,1978,medium,,"3,46,500"
34001304,5,2.25,2240,1,3,1959,premium,,"4,80,000"
1558500100,4,2.25,1930,2,3,1996,medium,,"3,60,000"
2887950110,3,2.5,1820,1,3,1994,low,,"2,45,000"
6852700412,3,3.5,1560,2,3,1995,low,,"6,25,000"
1798000100,5,3,2170,1.5,4,1911,premium,,"7,50,500"
9516500100,3,1.75,1600,1,3,1977,low,,"5,25,000"
203400090,4,3.5,3760,2,3,1998,premium,,"7,40,000"
4036800805,3,1.5,1240,1,4,1957,low,,"5,23,000"
7129302615,3,1.75,1090,1.5,5,1929,medium,,"2,92,000"
7278700100,4,2.5,2740,1,3,1961,low,,"6,25,000"
7852070090,3,2.5,3110,2,3,2002,medium,,"7,00,000"
1250200552,3,2.5,1610,2,3,2007,premium,,"3,99,950"
9126100608,4,3.5,1880,3,3,2007,low,,"5,45,000"
396100025,4,2,1740,1,5,1954,medium,,"3,39,999"
9184700600,4,2.25,3270,2,5,1909,medium,,"12,10,000"
4221250090,3,2.5,1990,2,3,2003,low,,"5,45,000"
8731901810,4,1.75,1960,1,4,1967,low,,"2,60,000"
7977201707,3,1.75,1680,1,3,1992,premium,,"5,26,000"
3260350090,4,3,2910,2,3,2003,medium,,"7,01,000"
7399300850,3,2.25,1500,1,4,1968,medium,,"2,90,000"
461002551,1,1,580,1,3,1908,premium,,"3,30,600"
9158100090,3,1.75,2540,1,3,1949,low,,"5,50,500"
9358002305,2,1,950,1,3,1949,low,,"4,30,000"
6447300265,4,5.5,7080,2,3,2008,medium,,"40,00,000"
2235000015,2,1,810,1,3,1928,premium,,"2,60,600"
9523104345,5,3,4080,2,4,1961,low,,"8,25,000"
6139100056,4,2,1820,1,5,1956,premium,,"3,78,950"
808300090,4,2.5,2650,2,3,2000,premium,,"4,35,000"
8077100031,3,2.25,1670,2,3,2015,premium,,"6,31,000"
1402650110,3,2.5,2480,2,3,1986,low,,"4,15,000"
7985000100,3,1.75,1240,1,3,1967,premium,,"2,22,000"
1796350690,3,2,1390,1,3,1987,premium,,"2,45,000"
7504110110,3,2.5,2880,2,4,1985,medium,,"7,20,000"
4324500490,3,1,1060,1,4,1960,medium,,"2,15,000"
1257202120,2,1,1070,1,3,1924,premium,,"5,79,100"
3987700115,4,1.75,1640,1.5,4,1943,premium,,"5,22,500"
9137101353,3,2,1510,1,4,1972,premium,,"4,89,000"
3298701066,3,1,1230,1.5,4,1925,medium,,"2,40,000"
8682290100,3,2,1510,1,3,2007,low,,"4,20,250"
4055700778,4,2.5,3180,2,3,1967,medium,,"5,23,000"
438000025,4,2,2260,1,3,1958,premium,,"6,28,000"
2474400300,4,2.5,1920,2,4,1990,medium,,"3,20,000"
87000283,3,2.5,1980,2,3,1999,low,,"3,59,950"
2946001645,2,1,1200,1,4,1958,low,,"2,32,000"
9294300495,4,2.25,2020,1,4,1961,premium,,"8,10,000"
492000475,4,1.5,2010,1.5,4,1921,medium,,"2,45,000"
3876540600,3,2.25,1930,1,3,1984,medium,,"2,73,000"
4122500100,5,2.5,2710,1,3,1959,low,,"11,91,000"
2461900945,5,1,1950,1.5,4,1917,medium,,"4,38,000"
7221400495,3,1.75,2110,1,4,1959,medium,,"4,00,000"
2349300090,3,1,1250,1,4,1951,medium,,"3,40,000"
9523100459,2,2.5,1380,3,3,2006,medium,,"5,52,000"
3856904580,3,1.75,2050,2,3,1991,medium,,"7,90,000"
7345600755,3,1.5,1800,2,3,1931,medium,,"3,60,000"
798000457,3,1,1310,1,3,1934,low,,"2,35,000"
7986400945,2,1,1010,1,3,1913,low,,"7,75,000"
395300100,3,2.75,1850,1.5,5,1965,low,,"4,89,200"
2473510090,3,2.25,1750,2,4,1977,medium,,"3,41,000"
1329300300,4,2.5,2154,2,3,2012,premium,,"3,35,000"
952007069,3,1.75,1230,2,3,2004,medium,,"3,93,500"
8073000265,3,2,1960,1,4,1940,low,,"3,60,000"
952004745,4,1,1070,1,3,1923,premium,,"4,00,800"
1376800115,3,1,1450,1,3,1939,medium,,"5,85,000"
6613000750,4,2.75,3680,2,3,1936,premium,,"16,00,000"
2303900090,4,2.5,5760,2,4,1994,medium,,"28,80,500"
6713700025,3,1,1220,1,4,1955,low,,"3,00,000"
4083304535,4,2.75,2950,2,5,1912,low,,"10,45,000"
3626039403,3,1.5,1340,2,3,1999,medium,,"3,60,000"
254000100,4,2.25,2870,2,4,1926,low,,"6,65,900"
2724049076,4,1,2590,1.5,4,1911,low,,"4,70,000"
8562500690,4,1.75,2090,1,4,1963,medium,,"5,81,000"
3834500195,6,3.5,3000,1,3,1979,medium,,"5,27,000"
2207100405,4,1.75,1730,1,4,1955,low,,"4,23,000"
9482700475,4,3.5,2850,1.5,3,1926,low,,"8,75,000"
7905200386,3,1,1020,1,3,1951,low,,"4,10,000"
8680500090,3,2.5,2200,2,3,1997,premium,,"6,06,000"
3424089119,3,2.5,3240,2,3,1997,medium,,"6,54,000"
1437500015,3,0.75,490,1.5,4,1959,premium,,"1,50,000"
3298700110,3,2.5,2990,1,3,2003,medium,,"3,73,000"
6300000337,5,2,2450,1,4,1900,low,,"5,50,000"
8561200110,3,2.5,1900,2,3,1990,medium,,"5,12,500"
2781250110,4,2.5,2640,2,3,2003,premium,,"3,60,000"
4442800008,3,2,1340,3,3,1997,medium,,"3,69,000"
2619920110,4,2.5,3220,2,3,2003,premium,,"8,25,000"
7334501130,3,2,930,1,3,1978,low,,"2,55,000"
9471200115,4,2.5,3240,1,3,1946,low,,"12,85,000"
2597500090,5,2.5,2630,1.5,4,1968,low,,"2,70,000"
8665050490,3,2.5,1730,2,3,1996,medium,,"4,80,680"
1736800740,4,1.75,2120,1,3,1965,low,,"5,25,000"
6163901751,3,1,880,1.5,5,1946,premium,,"2,91,500"
2323059184,4,2,1800,1,4,1974,low,,"3,05,000"
7349650490,3,1.75,1600,1,3,1998,low,,"2,85,000"
1025039086,3,2.5,3280,2,3,1925,low,,"18,75,000"
274100090,5,1.75,3290,1,3,1968,premium,,"3,29,500"
3342104046,4,2.25,2890,3,3,1984,premium,,"15,70,000"
7893801862,3,2.5,1730,1,3,1991,premium,,"3,79,260"
7852060490,3,2.5,1590,2,3,2000,medium,,"3,56,000"
7923300115,4,1.75,1710,1,4,1956,medium,,"5,71,900"
2868300115,3,1.75,1995,2,3,1957,low,,"2,71,500"
9477001270,3,1.75,1300,1,4,1967,premium,,"3,90,000"
522069119,3,2.5,2720,1,3,1985,premium,,"5,50,000"
2025049175,2,2.5,1360,2,3,1999,premium,,"7,55,000"
2771604226,2,2.5,1590,2,3,1994,medium,,"5,09,500"
2917200615,2,1,1200,1,3,1942,premium,,"4,86,700"
9551201295,2,1,1170,1.5,3,1910,premium,,"5,27,500"
7443000985,5,2.5,2010,1.5,3,1912,low,,"4,75,000"
3395041194,3,2.75,1880,2,3,2001,low,,"2,68,000"
1024069162,3,2,3250,2,4,1978,medium,,"5,62,000"
5452800735,4,2.5,2270,1,4,1975,premium,,"7,80,000"
